Self Certification Test Report,,,,,,,,,,,
Service\Protocol Name,Total,Failed,Passed,,,,,,,,
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.3,0,0,C05C7EBE-69A4-4FCC-B829-257754F3B43E,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:372: Convert result: VenHw(5af6c71e-1261-4637-9838-c4e9913d1dbb) - Expected: VenHw(5AF6C71E-1261-4637-9838-C4E9913D1DBB,0123456789ABCDEF)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.4,0,0,36DE850B-B28D-4BFD-9EFF-BCD805A4A2F3,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:407: Convert result: UNKNOWN(0001,0005) - Expected: Ctrl(0x1234ABCD)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.37,0,0,252DF981-416A-486D-8C78-DEAE724A68EB,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText - ConvertDeviceNodeToText() must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:450: Convert result: UNKNOWN(0001,0006) - Expected: BMC(11, 0xC0000000D0000000)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.5,0,0,A20C1075-9BDE-42DB-8328-626A18E6079E,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:492: Convert result: UNKNOWN(0002,0002) - Expected: AcpiEx(PNP0A03,PNP0A03,0x6789A,,,)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.6,0,0,D448B8F6-2D7E-473D-AE66-9EC7BAA7F99C,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:533: Convert result: UNKNOWN(0002,0002) - Expected: AcpiEx(PNP0A03,PNP0A03,,,,)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.15,0,0,D751AA0E-B0EA-43EE-8965-054C97010A32,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() hasperformed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:574: Convert result: UNKNOWN(0002,0002) - Expected: AcpiExp(PNP0A03,PNP0A03,2)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.9,0,0,D00934B4-846E-4F8B-A6C9-130B1913493C,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:609: Convert result: UNKNOWN(0002,0003) - Expected: AcpiAdr(0x80010100)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.8,0,0,AC5859C4-99A9-43BC-BD20-76D436A8F971,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:682: Convert result: UNKNOWN(0003,0003) - Expected: Fibre(0x123456789ABCDEF0,0xABCDEF1234567890)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.11,0,0,B21543CC-4090-4E28-88C5-5BD629177BD9,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() hasperformed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:753: Convert result: UNKNOWN(0003,0006) - Expected: I2O(0x1234ABCD)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.12,0,0,4BF7BBFF-783F-4AB0-B52A-3EAB1D6EDD02,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeT oText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:793: Convert result: UNKNOWN(0003,0009) - Expected: Infiniband(10,A1ED07B9-5BDC-4741-ADCF-CA1E8681DD1A,1234,5678,0xABCD)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.13,0,0,D7A537B7-96A2-478D-A2D3-67CA68938EE2,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:828: Convert result: UNKNOWN(0003,000a) - Expected: VenPcAnsi()",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.14,0,0,EABA3B8D-0AAD-4729-B02E-B6A489DC174D,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:864: Convert result: UNKNOWN(0003,000a) - Expected: UartFlowCtrl(Hardware)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.17,0,0,E23C5141-AC77-42F4-B418-9ED376BCCFD7,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:900: Convert result:  - Expected: MAC(12345678ABCD12345678ABCD12345678ABCD12345678ABCD12345678ABCD1234,2)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.18,0,0,77EBCE11-3621-4900-BDB2-95012ACDCA46,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:942: Convert result: UNKNOWN(0003,000c) - Expected: IPv4(12.34.56.78,TCP,Static,192.168.67.89,192.168.67.1,255.255.255.0)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.19,0,0,EF32BE73-F5B7-4545-AFD7-5EFBDC018F16,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:984: Convert result: UNKNOWN(0003,000d) - Expected: IPv6(1234:5678:ABCD:1234:5678:ABCD:1234:5678,UDP,Static,5678:ABCD:1234:5678:ABCD:1234:5678:ABCD,8,5678:ABCD:1234:5678:",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.20,0,0,BDF0860E-12B6-4C2A-A26C-8E258799A8D6,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1023: Convert result: UNKNOWN(0003,000e) - Expected: Uart(115200,8,O,1.5)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.21,0,0,340F6746-662F-4613-895A-16577DE07699,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1062: Convert result: USBClass(4d2,162e,e,1,0) - Expected: UsbVideo(0x4D2,0x162E,0x1,0x0)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.25,0,0,2CCD0CBB-395F-4B76-8AE8-3F4A07984F3A,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1097: Convert result: UNKNOWN(0003,0011) - Expected: Unit(0xAB)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.29,0,0,E171C43F-9AAF-4133-9580-FBB5A70B8872,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1175: Convert result: CDROM(0xbc4b20) - Expected: CDROM(12340000,12345678,0xABCD1234)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.31,0,0,5B136106-CEE0-46D9-87A9-681D70F71F17,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1210: Convert result: UNKNOWN(0004,0005) - Expected: Media(BA3A77E6-39A2-4375-A39A-108BFFCCE1AA)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.33,0,0,44F98053-BBF7-4002-9A7E-6B4D373E18FF,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1247: Convert result: UNKNOWN(0004,0008) - Expected: Offset(0x12, 0x1234)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.38,0,0,77CDAE2C-642C-4113-B659-252342B116B6,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText - ConvertDeviceNodeToText() must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1287: Convert result: UNKNOWN(0004,0009) - Expected: RamDisk(0xA0000000B0000000,0xA0000000BFFFFFFF,3,BA3A77E6-39A2-4375-A39A-108BFFCCE1AA)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.34,0,0,44ED02E4-48C7-42DF-BE12-60C1B27FE8AB,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1482: Convert result: UNKNOWN(0003,0014) - Expected: Vlan(18)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.30,0,0,596665CA-74E6-4F6E-88D8-6E26E53A42AB,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1745: Convert result: UNKNOWN(0003,0015) - Expected: FibreEx(0x123456789ABCDEF0,0xABCDEF1234567890)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.32,0,0,DB0E6E8B-1D57-41E5-B874-4CE85AD5764C,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText -ConvertDeviceNodeToText() must recover the conversion that ConvertTextToDeviceNode() has performed on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1785: Convert result: UNKNOWN(0003,000a) - Expected: SAS(0x31000004CF13F6BD,0xABCDEF,0x0,SAS,External,Direct,0x6A,0x0)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.35,0,0,4E3DFEFC-EEBB-46D0-A1C3-83AA026DF11B,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText - ConvertDeviceNodeToText() must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1838: Convert result: UNKNOWN(0003,0016) - Expected: SasEx(0x0123456789ABCDEF,0xABCDEF0123456789,0x0,SAS,External,Direct,0x6A)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.36,0,0,21E74335-50C9-4DEB-8A9D-F40297FCA226,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText - ConvertDeviceNodeToText() must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1874: Convert result: UNKNOWN(0003,0017) - Expected: NVMe(0xAB124BEF,AB-CD-EF-01-23-45-67-89)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.39,0,0,0D823B4B-58B4-4882-9F38-0BFB03A029A3,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText - ConvertDeviceNodeToText() must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:1911: Convert result: UNKNOWN(0003,0018) - Expected: Uri(Uri)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.41,0,0,23BCD190-10B4-4063-9502-EA5C14FC721E,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText - ConvertDeviceNodeToText() must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:2022: Convert result: UNKNOWN(0003,001b) - Expected: Bluetooth(77FAF5201300)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.7.1.42,0,0,6FACCC19-7785-49E6-AF86-9B5F6953607D,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToText - ConvertDeviceNodeToText() must correctly recover the converting ConvertTextToDeviceNode has acted on the device node string.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestCoverage.c:2068: Convert result: UNKNOWN(0003,001c) - Expected: Wi-Fi(It's a SSID)",0x00010001,C843762A-8D11-46B8-8417-97A892809AB0,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Coverage_0_0_C843762A-8D11-46B8-8417-97A892809AB0.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.5.1.2,0,0,09A4021D-2804-49FA-8295-30B1CF27F788,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToTexT -ConvertDeviceNodeToText() must set a string to describe the device node structure.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestFunction.c:328:Convert result: UNKNOWN(0001,0001) - Expected: Pci(0,0x10)",0x00010001,A9092653-D44E-407F-A51E-940BE4770A26,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Functionality_0_0_A9092653-D44E-407F-A51E-940BE4770A26.log
DevicePathProcotols\DevicePathToTextProcotolTest,5.4.5.1.3,0,0,97DEFF32-A4D0-4909-A7FA-98CF3ECFF5F0,FAIL,EFI_DEVICE_PATH_TO_TEXT_PROTOCOL.ConvertDeviceNodeToTexT -ConvertDeviceNodeToText() must set a string to describe the device node structure.,"/home/supven01/work/sct_workspace/edk2/SctPkg/TestCase/UEFI/EFI/Protocol/DevicePathToText/BlackBoxTest/DevicePathToTextBBTestFunction.c:363:Convert result: Ata(0,0,0) - Expected: Ata(Primary,Master,0)",0x00010001,A9092653-D44E-407F-A51E-940BE4770A26,VenHw(E61D73B9-A384-4ACC-AEAB-82E828F3628B),ConvertDeviceNodeToText_Functionality_0_0_A9092653-D44E-407F-A51E-940BE4770A26.log
